time,steam_flow,steam_p,steam_t,feedwater_t,o2,fluegas_t
2026-04-20 08:00:00,30.742,3.9139,400.92,105.14,7.58,177.4
2026-04-20 09:00:00,28.519,3.8746,403.54,103.99,7.6,190.6
2026-04-20 10:00:00,28.868,3.9424,402.3,102.8,9.35,177.6
2026-04-20 11:00:00,29.899,3.8838,402.46,105.28,8.05,192.7
2026-04-20 12:00:00,28.264,3.8246,399.98,104.43,7.57,196.1
2026-04-20 13:00:00,30.471,3.8127,401.06,106.84,7.93,189.6
2026-04-20 14:00:00,29.531,3.9244,392.55,104.67,7.69,196.2
2026-04-20 15:00:00,28.975,3.8953,400.99,105.47,7.87,193.7
2026-04-20 16:00:00,28.618,3.8962,401.1,106.85,7.32,191.3
2026-04-20 17:00:00,29.055,3.929,397.56,105.24,7.15,206.7
2026-04-20 18:00:00,29.582,3.8881,400.3,104.4,8.29,200.5
2026-04-20 19:00:00,29.566,3.869,395.85,103.24,7.22,199.4
2026-04-20 20:00:00,28.524,3.8756,400.77,106.21,6.76,188.7
2026-04-20 21:00:00,30.358,3.8202,402.16,100.76,7.92,180.5
2026-04-20 22:00:00,29.131,3.9174,404.56,102.77,9.29,206.7
2026-04-20 23:00:00,28.23,3.9031,401.78,106.26,8.58,186.1
2026-04-21 00:00:00,2.934,3.9368,397.74,104.41,8.05,181.9
2026-04-21 01:00:00,3.909,3.9085,406.45,105.64,8.85,183.8
2026-04-21 02:00:00,3.897,3.9044,399.66,102.21,9.79,213.7
2026-04-21 03:00:00,4.643,3.9093,399.23,102.46,8.34,189.7
2026-04-21 04:00:00,5.155,3.9484,406.47,103.96,8.19,187.5
2026-04-21 05:00:00,5.602,3.8499,404.86,104.8,6.97,190.2
2026-04-21 06:00:00,6.368,3.9333,398.21,104.97,8.27,184.0
2026-04-21 07:00:00,6.621,3.8425,398.86,102.13,8.76,200.3
2026-04-21 08:00:00,6.856,3.909,404.4,101.67,7.95,195.5
2026-04-21 09:00:00,7.728,3.8768,394.1,102.94,8.81,183.9
2026-04-21 10:00:00,8.087,3.8907,402.69,103.0,8.26,192.3
2026-04-21 11:00:00,8.061,3.9156,402.89,104.56,7.44,183.7
2026-04-21 12:00:00,8.409,3.8427,393.74,104.48,8.0,189.4
2026-04-21 13:00:00,10.689,3.9017,402.23,102.02,7.7,183.4
2026-04-21 14:00:00,10.08,3.8445,397.85,102.92,8.18,177.0
2026-04-21 15:00:00,10.585,3.9231,400.25,105.72,8.04,191.7
2026-04-21 16:00:00,11.128,3.9438,401.32,104.03,8.54,182.0
2026-04-21 17:00:00,11.973,3.8398,403.91,103.07,7.8,187.4
2026-04-21 18:00:00,12.312,3.8042,398.58,104.94,8.27,178.2
2026-04-21 19:00:00,12.747,3.9925,397.36,103.34,7.01,183.5
2026-04-21 20:00:00,11.877,4.004,395.99,106.75,7.96,186.1
2026-04-21 21:00:00,11.713,3.9293,398.81,103.65,7.84,190.2
2026-04-21 22:00:00,12.162,3.8844,397.56,104.92,8.09,190.1
2026-04-21 23:00:00,10.833,3.8949,397.62,102.4,7.59,180.4
2026-04-22 00:00:00,30.986,3.8372,402.55,103.63,7.28,189.1
2026-04-22 01:00:00,30.945,3.9693,403.12,103.73,8.23,182.9
2026-04-22 02:00:00,32.429,3.8842,398.25,104.71,7.04,194.8
2026-04-22 03:00:00,31.95,3.9043,403.59,106.54,6.8,195.9
2026-04-22 04:00:00,34.333,3.8992,403.99,102.74,7.98,212.1
2026-04-22 05:00:00,33.655,3.9452,399.44,103.66,8.7,190.5
2026-04-22 06:00:00,34.561,3.861,397.29,104.62,6.82,195.9
2026-04-22 07:00:00,34.326,3.9893,396.33,103.4,8.64,185.5
2026-04-22 08:00:00,33.379,3.8174,399.65,104.88,7.47,194.5
2026-04-22 09:00:00,33.021,3.8842,397.1,103.68,8.25,187.5
2026-04-22 10:00:00,33.58,3.9233,396.54,104.05,8.82,195.9
2026-04-22 11:00:00,32.644,3.8331,400.33,104.3,8.9,189.1
2026-04-22 12:00:00,32.962,3.9169,404.03,105.43,9.52,185.0
2026-04-22 13:00:00,33.96,3.9117,404.49,103.3,8.59,196.8
2026-04-22 14:00:00,32.092,3.9007,399.39,103.3,7.45,176.2
2026-04-22 15:00:00,33.335,3.9038,400.42,103.82,8.26,183.5
2026-04-22 16:00:00,32.037,3.9192,401.01,104.77,8.32,178.0
2026-04-22 17:00:00,31.817,3.8645,405.41,104.87,7.13,199.7
2026-04-22 18:00:00,33.673,3.8772,402.02,104.25,8.01,192.8
2026-04-22 19:00:00,34.098,3.9332,394.9,103.11,9.08,211.6
2026-04-22 20:00:00,31.891,3.9569,395.67,105.85,7.82,201.4
2026-04-22 21:00:00,33.545,3.8617,397.16,102.18,6.58,158.2
2026-04-22 22:00:00,31.916,3.9043,398.94,104.76,7.64,196.4
2026-04-22 23:00:00,33.378,3.8795,396.43,101.17,8.53,189.6
2026-04-23 00:00:00,26.788,3.8606,398.88,106.33,8.83,188.0
2026-04-23 01:00:00,28.911,3.8256,398.63,103.39,6.92,202.1
2026-04-23 02:00:00,28.017,3.9642,395.24,105.39,8.64,179.5
2026-04-23 03:00:00,28.599,3.913,402.0,103.38,7.29,179.9
2026-04-23 04:00:00,28.484,3.8699,399.95,100.42,7.78,172.4
2026-04-23 05:00:00,28.464,3.9659,400.98,103.57,8.71,169.7
2026-04-23 06:00:00,27.89,3.9522,398.48,101.2,7.19,194.9
2026-04-23 07:00:00,28.79,3.9084,402.83,104.19,8.2,200.2
2026-04-23 08:00:00,26.811,4.0374,401.22,107.4,8.17,203.3
2026-04-23 09:00:00,28.828,3.9236,400.45,103.78,9.22,199.0
2026-04-23 10:00:00,29.794,3.8298,394.58,104.83,9.35,179.1
2026-04-23 11:00:00,27.477,3.8572,399.7,105.64,7.95,193.3
2026-04-23 12:00:00,27.007,3.8072,400.94,104.52,7.47,192.6
2026-04-23 13:00:00,28.479,3.9332,398.35,104.04,9.42,182.0
2026-04-23 14:00:00,28.014,3.8735,402.35,102.67,6.95,182.6
2026-04-23 15:00:00,27.129,3.9142,405.62,105.0,8.46,194.7
2026-04-23 16:00:00,28.068,3.8229,396.95,105.37,6.87,207.3
2026-04-23 17:00:00,27.39,3.8798,397.42,102.21,7.64,188.0
2026-04-23 18:00:00,28.115,3.921,400.43,105.97,7.68,181.0
2026-04-23 19:00:00,27.765,3.8946,403.48,104.26,7.7,191.9
2026-04-23 20:00:00,27.326,3.8796,398.0,102.46,8.48,181.6
2026-04-23 21:00:00,27.795,3.8438,400.9,102.38,9.66,179.9
2026-04-23 22:00:00,29.071,3.927,402.64,104.26,7.2,211.7
2026-04-23 23:00:00,28.525,3.8464,403.89,103.94,7.46,196.6
2026-04-24 00:00:00,29.276,3.9315,399.97,105.57,8.36,186.6
2026-04-24 01:00:00,29.23,3.9542,400.03,102.99,8.13,195.9
2026-04-24 02:00:00,29.632,3.8354,396.75,103.61,8.67,192.3
2026-04-24 03:00:00,30.55,3.979,402.44,104.31,7.9,181.7
2026-04-24 04:00:00,29.389,3.846,402.68,101.55,8.96,188.3
2026-04-24 05:00:00,28.581,3.9077,400.46,104.11,7.0,162.4
2026-04-24 06:00:00,30.041,3.9023,402.2,100.46,7.71,180.5
2026-04-24 07:00:00,29.314,3.9495,396.58,104.74,8.42,169.5
2026-04-24 08:00:00,29.116,3.9003,399.15,104.75,8.99,197.4
2026-04-24 09:00:00,30.229,3.9452,399.72,103.1,7.05,171.2
2026-04-24 10:00:00,28.678,3.9156,399.59,103.91,8.67,199.2
2026-04-24 11:00:00,28.996,3.8946,395.59,105.64,7.86,163.9
2026-04-24 12:00:00,29.201,3.8903,402.17,104.01,8.38,184.5
2026-04-24 13:00:00,29.932,3.8445,399.57,104.3,7.74,198.7
2026-04-24 14:00:00,29.533,3.9124,400.59,104.71,8.47,180.7
2026-04-24 15:00:00,29.175,3.887,399.05,104.12,8.01,177.2
2026-04-24 16:00:00,28.981,3.9495,401.93,101.23,7.54,193.7
2026-04-24 17:00:00,28.05,3.9079,404.53,104.66,7.27,193.4
2026-04-24 18:00:00,27.662,3.8946,394.06,103.18,6.48,182.8
2026-04-24 19:00:00,28.817,3.9498,401.1,106.67,9.01,190.7
2026-04-24 20:00:00,29.76,3.8515,400.04,103.27,7.21,199.8
2026-04-24 21:00:00,28.627,3.9171,399.05,105.37,8.35,174.5
2026-04-24 22:00:00,29.488,4.0317,402.14,105.66,8.46,205.7
2026-04-24 23:00:00,28.72,3.8683,398.75,101.97,7.23,201.4
2026-04-25 00:00:00,27.404,3.8654,403.81,104.82,7.62,183.4
2026-04-25 01:00:00,27.779,3.9046,403.16,104.58,7.3,188.4
2026-04-25 02:00:00,26.837,3.8731,404.95,102.05,7.62,198.3
2026-04-25 03:00:00,28.137,3.8867,397.82,102.78,8.57,189.0
2026-04-25 04:00:00,28.226,3.933,395.72,101.45,8.34,199.5
2026-04-25 05:00:00,27.955,3.9395,395.5,103.53,7.59,184.8
2026-04-25 06:00:00,28.354,3.7693,398.5,105.51,7.71,178.9
2026-04-25 07:00:00,28.199,3.8336,402.48,102.87,9.06,193.2
2026-04-25 08:00:00,26.93,3.8921,399.56,104.83,6.88,198.4
2026-04-25 09:00:00,27.145,3.8085,399.29,102.81,8.02,205.0
2026-04-25 10:00:00,27.82,3.9816,405.97,106.93,8.17,203.2
2026-04-25 11:00:00,29.046,3.9634,399.98,105.96,8.79,192.9
2026-04-25 12:00:00,27.212,3.9317,401.35,101.93,7.1,202.1
2026-04-25 13:00:00,27.759,3.9395,399.1,102.08,7.46,167.2
2026-04-25 14:00:00,28.381,3.8291,406.32,102.77,8.14,179.7
2026-04-25 15:00:00,26.702,3.8966,397.85,107.47,7.78,166.2
2026-04-25 16:00:00,27.949,3.8552,398.48,102.79,7.22,173.2
2026-04-25 17:00:00,28.125,3.8996,399.75,103.45,9.26,182.8
2026-04-25 18:00:00,27.52,3.9809,400.89,103.15,7.33,185.0
2026-04-25 19:00:00,27.69,3.8944,404.42,101.92,8.09,196.6
2026-04-25 20:00:00,28.516,3.8872,397.72,104.53,8.52,188.8
2026-04-25 21:00:00,27.609,3.9667,399.25,103.84,9.1,190.0
2026-04-25 22:00:00,27.956,3.8882,404.63,103.93,9.13,197.9
2026-04-25 23:00:00,28.005,3.9491,398.29,106.92,7.4,193.5
2026-04-26 00:00:00,31.355,3.9166,403.71,106.19,7.11,187.0
2026-04-26 01:00:00,30.983,3.9091,399.4,104.65,7.36,184.7
2026-04-26 02:00:00,31.579,3.9157,404.28,100.75,7.09,177.2
2026-04-26 03:00:00,30.731,3.98,395.78,103.84,9.07,179.3
2026-04-26 04:00:00,32.516,3.8414,397.41,101.31,8.4,173.0
2026-04-26 05:00:00,30.534,3.901,398.15,103.3,7.66,193.5
2026-04-26 06:00:00,29.791,3.8574,396.47,105.52,9.09,195.1
2026-04-26 07:00:00,29.027,3.9011,401.49,105.42,7.96,181.6
2026-04-26 08:00:00,32.388,3.9003,397.65,104.61,8.91,186.4
2026-04-26 09:00:00,30.973,3.9111,399.37,103.52,8.24,160.4
2026-04-26 10:00:00,30.365,3.8377,396.67,104.51,7.69,186.8
2026-04-26 11:00:00,30.385,3.8019,395.04,106.12,7.16,185.6
2026-04-26 12:00:00,30.928,3.8836,399.57,101.02,7.01,191.9
2026-04-26 13:00:00,30.613,3.9512,401.97,103.21,8.05,183.1
2026-04-26 14:00:00,31.032,3.862,401.28,104.57,9.08,180.6
2026-04-26 15:00:00,30.452,3.829,402.83,103.63,7.46,178.9
2026-04-26 16:00:00,29.751,3.8827,398.94,106.05,7.77,189.8
2026-04-26 17:00:00,28.622,3.8679,405.83,106.54,6.2,205.8
2026-04-26 18:00:00,30.255,3.8332,401.71,105.12,8.57,194.3
2026-04-26 19:00:00,31.88,3.8945,401.71,107.8,8.09,174.6
2026-04-26 20:00:00,31.825,3.9068,396.51,106.57,8.88,188.7
2026-04-26 21:00:00,30.729,3.8102,400.41,100.69,6.99,205.4
2026-04-26 22:00:00,30.662,3.808,397.92,105.18,7.79,190.5
2026-04-26 23:00:00,30.271,3.8373,403.81,101.31,7.71,175.6
2026-04-27 00:00:00,28.616,3.8959,399.22,104.21,8.54,169.7
2026-04-27 01:00:00,28.843,3.9592,404.68,105.3,6.88,182.3
2026-04-27 02:00:00,29.559,3.9563,398.56,103.49,8.55,200.5
2026-04-27 03:00:00,28.418,3.8464,394.75,102.88,6.68,181.6
2026-04-27 04:00:00,29.791,3.9178,398.31,105.41,6.8,194.3
2026-04-27 05:00:00,28.312,3.9182,403.36,102.2,8.45,188.1
2026-04-27 06:00:00,28.572,3.8151,399.52,103.73,8.0,187.3
2026-04-27 07:00:00,27.833,3.9697,399.18,105.64,7.69,181.0
2026-04-27 08:00:00,29.867,3.954,398.57,104.13,8.32,175.4
2026-04-27 09:00:00,28.353,3.7945,402.62,101.0,7.78,175.9
2026-04-27 10:00:00,28.698,3.8836,398.22,104.61,7.66,197.7
2026-04-27 11:00:00,29.02,3.8405,398.78,103.94,8.57,201.3
2026-04-27 12:00:00,28.602,3.911,399.68,104.34,7.13,182.9
2026-04-27 13:00:00,29.469,3.9586,400.59,103.48,8.32,182.7
2026-04-27 14:00:00,30.256,3.8286,400.54,105.65,7.66,180.2
2026-04-27 15:00:00,28.341,3.9072,403.1,103.87,8.32,196.8
2026-04-27 16:00:00,29.066,3.9274,401.39,104.91,7.32,183.6
2026-04-27 17:00:00,28.207,3.9917,399.33,103.31,8.89,194.6
2026-04-27 18:00:00,28.507,3.9528,397.23,102.34,7.31,202.8
2026-04-27 19:00:00,28.811,3.9558,396.54,101.29,8.18,186.5
2026-04-27 20:00:00,27.186,3.9088,405.88,104.29,6.89,182.7
2026-04-27 21:00:00,28.145,3.8006,396.84,102.29,7.59,184.5
2026-04-27 22:00:00,28.915,3.9209,401.09,103.94,7.25,190.6
2026-04-27 23:00:00,28.988,4.0652,398.83,104.4,8.51,197.0
2026-04-28 00:00:00,25.535,3.887,395.46,105.23,6.76,170.4
2026-04-28 01:00:00,26.402,3.9887,402.7,105.43,7.48,192.9
2026-04-28 02:00:00,26.393,3.8872,403.15,105.52,7.87,180.9
2026-04-28 03:00:00,26.762,3.8169,394.82,103.3,8.29,201.2
2026-04-28 04:00:00,28.519,3.894,401.93,101.12,8.41,213.9
2026-04-28 05:00:00,27.73,3.9743,402.39,105.26,8.9,178.2
2026-04-28 06:00:00,26.822,3.9685,397.91,105.85,7.4,187.1
2026-04-28 07:00:00,26.562,3.9473,400.94,100.76,7.05,178.5
2026-04-28 08:00:00,27.603,3.9167,394.4,104.74,8.91,191.1
2026-04-28 09:00:00,27.666,4.0855,399.84,103.37,8.4,188.9
2026-04-28 10:00:00,26.258,3.8826,396.45,106.5,7.04,207.6
2026-04-28 11:00:00,26.638,3.829,399.03,106.42,8.1,205.9
2026-04-28 12:00:00,27.881,3.9158,398.05,105.26,8.1,184.7
2026-04-28 13:00:00,27.113,3.934,400.92,105.87,9.79,196.5
2026-04-28 14:00:00,27.863,3.9364,401.65,103.82,7.5,185.4
2026-04-28 15:00:00,26.446,3.9355,396.06,103.83,7.31,181.9
2026-04-28 16:00:00,27.769,3.9087,402.83,102.66,7.57,191.1
2026-04-28 17:00:00,27.756,3.9275,404.0,102.1,7.86,183.3
2026-04-28 18:00:00,28.569,3.8232,397.24,105.54,7.25,171.9
2026-04-28 19:00:00,28.35,3.9387,398.19,102.51,7.81,182.1
2026-04-28 20:00:00,26.629,3.9362,397.51,103.6,7.41,197.3
2026-04-28 21:00:00,27.062,3.9546,396.15,102.99,7.76,190.5
2026-04-28 22:00:00,26.81,4.0014,398.17,103.39,6.9,185.5
2026-04-28 23:00:00,28.96,3.9127,397.2,105.43,7.7,195.2
2026-04-29 00:00:00,28.884,3.8682,404.29,104.05,8.15,194.2
2026-04-29 01:00:00,30.796,3.8684,396.71,103.73,8.72,185.9
2026-04-29 02:00:00,30.904,3.8166,397.87,102.38,6.37,210.8
2026-04-29 03:00:00,29.859,4.0023,401.47,102.31,9.04,196.0
2026-04-29 04:00:00,31.787,3.9386,399.33,104.68,7.81,179.0
2026-04-29 05:00:00,29.611,3.9518,396.89,105.47,9.02,191.3
2026-04-29 06:00:00,29.631,3.9392,398.35,105.18,8.47,189.0
2026-04-29 07:00:00,29.508,3.8513,399.49,102.26,7.87,191.6
2026-04-29 08:00:00,29.641,3.9225,402.91,101.96,7.94,180.9
2026-04-29 09:00:00,29.325,3.8855,403.04,105.72,7.48,189.1
2026-04-29 10:00:00,29.742,3.8861,404.84,105.34,6.49,193.7
2026-04-29 11:00:00,30.561,3.8399,404.41,105.24,9.3,176.6
2026-04-29 12:00:00,29.668,3.8601,397.74,102.91,6.89,190.3
2026-04-29 13:00:00,28.547,3.9484,402.06,100.47,7.3,192.2
2026-04-29 14:00:00,32.268,3.8799,404.14,107.16,8.06,177.7
2026-04-29 15:00:00,28.822,3.8089,400.43,104.22,7.37,204.7
2026-04-29 16:00:00,29.4,3.9055,402.79,105.28,8.45,195.4
2026-04-29 17:00:00,30.245,3.9596,403.07,102.56,8.38,190.2
2026-04-29 18:00:00,29.706,3.9733,400.44,104.46,8.92,180.1
2026-04-29 19:00:00,29.468,3.8848,396.89,104.36,7.23,192.7
2026-04-29 20:00:00,30.011,3.9018,401.49,103.5,8.57,186.4
2026-04-29 21:00:00,29.986,3.896,402.36,104.32,7.29,209.2
2026-04-29 22:00:00,31.088,3.9056,402.04,102.72,8.67,184.4
2026-04-29 23:00:00,30.612,3.9064,396.81,104.68,7.96,185.5
2026-04-30 00:00:00,30.705,3.9429,400.69,103.32,7.64,188.3
2026-04-30 01:00:00,29.333,3.8603,398.57,101.04,9.5,188.8
2026-04-30 02:00:00,32.072,3.8883,399.94,103.87,6.64,178.7
2026-04-30 03:00:00,31.241,3.8798,400.93,104.36,6.92,178.3
2026-04-30 04:00:00,29.885,3.8121,396.34,103.93,8.84,202.8
2026-04-30 05:00:00,31.336,3.8669,396.96,106.33,8.18,181.6
2026-04-30 06:00:00,29.806,4.0102,401.94,104.34,8.1,187.7
2026-04-30 07:00:00,31.626,3.9336,404.32,101.37,8.54,192.2
2026-04-30 08:00:00,31.597,3.9279,394.03,103.96,9.19,197.2
2026-04-30 09:00:00,29.938,3.8086,403.57,104.13,8.37,181.5
2026-04-30 10:00:00,31.762,3.8879,399.32,102.16,8.09,193.2
2026-04-30 11:00:00,29.879,3.8717,401.38,102.09,8.27,198.8
2026-04-30 12:00:00,30.773,3.8293,399.68,105.65,8.02,176.6
2026-04-30 13:00:00,31.521,3.9171,404.11,106.15,8.58,187.4
2026-04-30 14:00:00,28.89,3.7977,399.43,102.98,7.96,179.6
2026-04-30 15:00:00,29.843,3.9488,400.68,104.03,9.27,182.4
2026-04-30 16:00:00,31.169,3.8505,398.58,104.07,7.79,182.3
2026-04-30 17:00:00,30.458,3.9449,397.36,102.0,9.19,176.0
2026-04-30 18:00:00,30.459,3.8338,397.04,105.44,8.53,186.3
2026-04-30 19:00:00,32.131,3.8731,403.09,104.51,8.8,189.5
2026-04-30 20:00:00,31.123,3.8933,392.31,107.25,8.42,190.3
2026-04-30 21:00:00,30.656,3.8646,398.02,103.97,8.68,192.3
2026-04-30 22:00:00,30.933,3.9368,397.76,105.45,7.64,195.5
2026-04-30 23:00:00,30.185,3.9444,396.48,106.67,7.6,185.2
2026-05-01 00:00:00,27.004,3.8453,399.05,101.71,8.74,188.2
2026-05-01 01:00:00,25.896,3.8987,401.37,104.22,7.5,187.7
2026-05-01 02:00:00,25.522,3.8297,393.18,101.81,8.47,201.3
2026-05-01 03:00:00,28.822,3.8648,400.99,103.38,8.23,191.0
2026-05-01 04:00:00,26.916,3.9522,398.34,102.97,7.71,182.7
2026-05-01 05:00:00,26.178,3.8896,400.96,104.98,7.69,205.6
2026-05-01 06:00:00,27.11,3.8684,392.73,106.37,8.85,202.7
2026-05-01 07:00:00,26.331,3.9321,394.93,105.68,7.84,185.3
2026-05-01 08:00:00,27.662,3.8851,404.52,105.62,6.79,198.3
2026-05-01 09:00:00,25.606,3.9897,398.3,103.5,7.91,212.3
2026-05-01 10:00:00,28.221,3.8954,401.59,103.35,8.73,183.5
2026-05-01 11:00:00,27.298,3.8813,403.35,104.17,7.77,174.3
2026-05-01 12:00:00,28.408,3.8781,400.66,103.51,8.2,191.8
2026-05-01 13:00:00,26.248,3.8104,399.09,101.38,8.48,189.7
2026-05-01 14:00:00,28.54,3.9325,401.7,102.93,8.17,198.3
2026-05-01 15:00:00,28.45,3.9099,399.44,102.87,7.68,184.5
2026-05-01 16:00:00,28.529,3.9553,399.27,103.02,8.56,202.0
2026-05-01 17:00:00,28.147,3.8363,395.05,106.31,8.68,184.8
2026-05-01 18:00:00,27.591,3.8923,399.99,102.48,8.66,182.8
2026-05-01 19:00:00,26.698,3.9546,400.07,105.7,8.2,198.8
2026-05-01 20:00:00,28.991,3.9115,403.02,103.08,8.3,165.6
2026-05-01 21:00:00,27.527,3.8557,394.75,104.88,7.97,194.0
2026-05-01 22:00:00,26.457,3.911,406.23,104.88,6.95,196.4
2026-05-01 23:00:00,27.769,3.8647,397.4,104.2,6.27,199.9
2026-05-02 00:00:00,1.62,3.9238,402.06,105.8,6.84,191.4
2026-05-02 01:00:00,3.448,3.9332,398.65,103.83,8.53,195.7
2026-05-02 02:00:00,3.945,3.811,400.04,103.56,8.2,190.3
2026-05-02 03:00:00,3.508,3.911,396.04,102.37,7.14,191.6
2026-05-02 04:00:00,3.074,3.9579,395.91,103.54,8.86,189.8
2026-05-02 05:00:00,2.12,3.9714,398.39,103.26,8.04,182.5
2026-05-02 06:00:00,1.018,3.8845,405.28,103.96,7.5,189.7
2026-05-02 07:00:00,2.962,3.7928,396.57,101.83,7.81,194.3
2026-05-02 08:00:00,3.605,3.8177,401.87,103.24,7.9,194.6
2026-05-02 09:00:00,3.557,3.8721,396.88,102.14,7.21,190.8
2026-05-02 10:00:00,2.49,3.9204,398.08,103.67,7.66,175.2
2026-05-02 11:00:00,2.529,3.9151,400.32,102.76,7.94,182.6
2026-05-02 12:00:00,1.125,3.8081,402.02,103.47,5.87,187.2
2026-05-02 13:00:00,1.591,4.0447,397.22,106.26,7.2,199.5
2026-05-02 14:00:00,3.397,3.888,396.57,102.41,8.82,204.5
2026-05-02 15:00:00,3.08,3.8878,397.93,104.08,7.58,200.2
2026-05-02 16:00:00,2.481,3.9217,397.0,101.81,7.55,203.1
2026-05-02 17:00:00,3.527,3.8914,402.62,104.83,7.27,204.7
2026-05-02 18:00:00,1.933,3.8403,398.98,105.21,9.29,202.8
2026-05-02 19:00:00,3.229,3.8736,403.67,102.92,8.21,186.5
2026-05-02 20:00:00,2.974,3.8316,396.05,102.51,9.56,209.4
2026-05-02 21:00:00,3.523,3.8695,397.13,104.57,7.73,178.4
2026-05-02 22:00:00,3.017,3.8469,403.34,104.34,7.7,176.5
2026-05-02 23:00:00,1.021,3.8982,401.81,104.1,7.95,176.5
2026-05-03 00:00:00,29.159,3.8998,401.22,103.54,6.81,178.5
2026-05-03 01:00:00,29.26,3.9267,398.93,102.29,7.86,187.9
2026-05-03 02:00:00,30.91,3.8968,398.18,103.87,8.34,170.8
2026-05-03 03:00:00,29.323,3.8449,397.97,103.34,9.05,196.7
2026-05-03 04:00:00,29.935,3.8448,400.71,104.75,6.7,172.6
2026-05-03 05:00:00,30.822,3.9495,400.04,105.45,8.7,213.2
2026-05-03 06:00:00,27.241,3.915,403.37,104.43,7.43,176.3
2026-05-03 07:00:00,30.872,3.9998,393.98,102.29,8.47,197.9
2026-05-03 08:00:00,29.179,3.826,403.14,105.94,6.46,189.9
2026-05-03 09:00:00,30.113,3.8939,403.89,104.4,8.38,192.1
2026-05-03 10:00:00,28.43,4.0097,398.17,103.93,9.01,196.7
2026-05-03 11:00:00,29.537,3.7897,399.95,105.64,7.84,175.1
2026-05-03 12:00:00,30.797,4.0087,402.94,105.59,6.59,184.1
2026-05-03 13:00:00,27.606,3.9493,401.65,100.15,8.49,200.1
2026-05-03 14:00:00,28.954,3.886,404.44,101.84,8.33,199.9
2026-05-03 15:00:00,29.945,3.881,400.57,104.7,8.63,206.2
2026-05-03 16:00:00,28.39,3.8965,399.57,106.38,7.04,207.3
2026-05-03 17:00:00,28.969,3.859,395.8,103.7,7.61,190.9
2026-05-03 18:00:00,29.551,3.9334,401.22,100.3,8.92,189.9
2026-05-03 19:00:00,29.662,3.8728,402.65,103.43,8.87,178.2
2026-05-03 20:00:00,31.162,3.9635,396.24,105.16,7.55,177.6
2026-05-03 21:00:00,29.251,3.9049,397.92,104.71,8.94,175.4
2026-05-03 22:00:00,27.935,3.8945,400.45,104.08,8.56,195.5
2026-05-03 23:00:00,27.958,3.8971,397.28,103.65,6.83,194.5
2026-05-04 00:00:00,26.75,3.8659,395.53,106.34,8.68,195.6
2026-05-04 01:00:00,26.28,3.8513,404.34,103.17,8.64,209.5
2026-05-04 02:00:00,25.516,3.8309,401.13,101.48,7.69,184.3
2026-05-04 03:00:00,27.587,3.8311,400.39,104.89,7.07,179.4
2026-05-04 04:00:00,27.663,3.9387,395.17,101.69,9.33,191.2
2026-05-04 05:00:00,26.383,3.9027,399.6,104.66,9.23,203.9
2026-05-04 06:00:00,26.323,3.8734,398.86,106.46,8.88,170.7
2026-05-04 07:00:00,26.545,3.8743,403.45,105.79,7.57,179.8
2026-05-04 08:00:00,27.008,3.925,400.68,102.25,7.77,195.5
2026-05-04 09:00:00,27.17,3.9281,397.36,103.33,8.07,160.0
2026-05-04 10:00:00,26.662,3.9253,401.22,103.28,7.85,196.9
2026-05-04 11:00:00,26.785,3.8239,401.31,101.41,7.3,210.8
2026-05-04 12:00:00,27.14,3.9413,401.7,105.17,8.08,197.9
2026-05-04 13:00:00,26.978,3.8564,401.06,104.19,8.73,201.6
2026-05-04 14:00:00,28.049,3.8555,400.95,106.62,7.57,183.2
2026-05-04 15:00:00,26.527,3.8707,397.61,106.42,7.58,191.2
2026-05-04 16:00:00,26.071,4.0058,396.95,102.03,8.76,183.5
2026-05-04 17:00:00,27.0,3.9804,396.3,106.56,7.59,162.5
2026-05-04 18:00:00,26.998,3.8741,395.84,107.67,7.62,171.3
2026-05-04 19:00:00,26.844,3.9514,402.53,103.61,7.65,187.0
2026-05-04 20:00:00,25.908,3.9207,400.97,106.07,7.19,206.8
2026-05-04 21:00:00,27.845,3.9456,399.34,105.05,7.75,200.1
2026-05-04 22:00:00,26.88,3.8609,399.37,102.56,8.59,187.6
2026-05-04 23:00:00,26.222,4.0231,400.11,105.93,7.52,194.7
2026-05-05 00:00:00,30.639,3.9344,401.1,107.49,6.2,190.8
2026-05-05 01:00:00,32.66,3.8069,402.69,104.1,8.33,183.9
2026-05-05 02:00:00,30.701,3.8078,398.55,103.58,7.37,205.7
2026-05-05 03:00:00,31.241,3.961,401.12,102.42,7.87,188.3
2026-05-05 04:00:00,30.711,3.9461,401.99,103.52,8.39,181.4
2026-05-05 05:00:00,30.692,3.9657,403.33,105.4,9.29,190.6
2026-05-05 06:00:00,30.912,3.9153,403.13,106.17,8.04,189.8
2026-05-05 07:00:00,32.256,3.9297,400.73,102.95,7.91,191.6
2026-05-05 08:00:00,31.377,3.903,403.29,104.24,7.85,187.0
2026-05-05 09:00:00,31.5,3.9278,401.78,104.85,7.61,202.7
2026-05-05 10:00:00,30.142,3.7963,402.19,105.07,7.4,185.5
2026-05-05 11:00:00,32.028,3.9487,398.29,103.06,8.45,203.3
2026-05-05 12:00:00,33.159,3.9058,401.3,102.73,7.84,165.4
2026-05-05 13:00:00,29.349,3.9595,401.02,102.96,8.88,188.4
2026-05-05 14:00:00,30.652,3.8603,399.47,106.35,7.63,210.0
2026-05-05 15:00:00,31.745,3.9582,400.09,102.11,8.8,179.3
